Time of the day,Hour of Time,Mode,Stop Name,Avg. Delay Seconds
Afternoon,17,T,BERKENDAEL,68.293969849
Afternoon,17,T,BERCHEM-SHOPPING,87.796825397
Afternoon,17,T,BEMPT,95.896869245
Afternoon,17,T,BELGICA,81.423423423
Afternoon,17,T,BEL-AIR,85.513761468
Afternoon,17,T,BASCULE,85
Afternoon,17,T,BARRIERE,76.014462810
Afternoon,17,T,BARA,78.329670330
Afternoon,17,T,BAN-EIK,95.708874459
Afternoon,17,T,BAILLI,74.749482402
Afternoon,17,T,AZUR,70.112449799
Afternoon,17,T,AVIATION,84.200934579
Afternoon,17,T,AVENUE DU ROI,84.053227633
Afternoon,17,T,AUDERGHEM-SHOP.,75.628647215
Afternoon,17,T,AUDERGHEM-FORET,94.556097561
Afternoon,17,T,ARTS ET METIERS,84.124419684
Afternoon,17,T,ARSENAL,80.430463576
Afternoon,17,T,ARBRE BALLON,75.680672269
Afternoon,17,T,ARAUCARIA,73.899408284
Afternoon,17,T,ANNEESSENS,67.220532319
Afternoon,17,T,ANCIENNE BARRIERE,67.352357320
Afternoon,17,T,AMITIE,91.176190476
Afternoon,17,T,ALPHONSE XIII,82.739622642
Afternoon,17,T,ALCYONS,87.925155925
Afternoon,17,T,ALBERT I,65.065088757
Afternoon,17,T,ALBERT,66.382056452
Afternoon,17,T,ACACIAS,66.287179487
Afternoon,17,T,ABBAYE,79.091062395
Night,18,B,ZEPHYR,118.59375
Night,18,B,ZEECRABBE,136.975806452
Night,18,B,ZAVELPUT,91.887775551
Night,18,B,YSER,91.697355534
Night,18,B,YSAYE,160.504504505
Night,18,B,WTC,112.362428843
Night,18,B,WOESTE,99.476377953
Night,18,B,WITLOOF,93.679083095
Night,18,B,WINTEROY,142.745283019
Night,18,B,WILLEMYNS,121.412140575
Night,18,B,WILLEBROEK,140.058375635
Night,18,B,WIENER,109.728179551
Night,18,B,WIELS,93.355491329
Night,18,B,WESTLAND SHOPPING,98.608058608
Night,18,B,WERY,146.917431193
Night,18,B,WAXWEILER,139.031746032
Night,18,B,WAUTERS,123.822222222
Night,18,B,WATERMAEL GARE,214.559139785
Night,18,B,WATERLOO WILSON,95.105263158
Night,18,B,WATERBURY,130.05
Night,18,B,WASHINGTON,152.950819672
Night,18,B,WAPPERS,134.987341772
Night,18,B,WAGON,169.229885057
Night,18,B,VTM,129.469387755
Night,18,B,VOOT,124.149532710
Night,18,B,VOLTAIRE,157.102880658
Night,18,B,VOETBALCLUB,112.151515152
Night,18,B,VLIERKENS,154.359756098
Night,18,B,VLEURGAT,116.533928571
Night,18,B,VIVIER D'OIE,165
Night,18,B,VIOLETTES,107.235294118
Night,18,B,VINCOTTE,95.908629442
Night,18,B,VILVOORDE STATION,99.346213292
Night,18,B,VILLON,89.093023256
Night,18,B,VIGNETTE,160.704225352
Night,18,B,VIEUX CHEMIN,171.322222222
Night,18,B,VIER FONTEINEN,174.073863636
Night,18,B,VICTOR HUGO,126.576846307
Night,18,B,VICTOR ALLARD,142.450151057
Night,18,B,VIADUC E40,72.128146453
Night,18,B,VETERINAIRES,158.722222222
Night,18,B,VETERANS COLON.,163.029850746
Night,18,B,VERT CHASSEUR,197.147783251
Night,18,B,VERSAILLES,121.987206823
Night,18,B,VERREWINKEL,187.714285714
Night,18,B,VERHEYLEWEGHEN,96.434640523
Night,18,B,VERGOTE,112.242990654
Night,18,B,VERGER,129.410646388
Night,18,B,VERBOEKHOVEN,137.886010363
Night,18,B,VERBEYST,174.866995074
Night,18,B,VEEWEYDE,98.736292428
Night,18,B,VARIA,148.580487805
Night,18,B,VANNE,140.753846154
Night,18,B,VANHUFFEL,159.018018018
Night,18,B,VANHELLEMONT,68.287804878
Night,18,B,VANDROMME,107.025252525
Night,18,B,VANDERSTICHELEN,192.605363985
Night,18,B,VANDER MEERSCHEN,141.164556962
Night,18,B,VANDER ELST,97.743016760
Night,18,B,VANDENHOVEN,107.506369427
Night,18,B,VAN PRAET,140.743869210
Night,18,B,VAN KALKEN,97.022222222
Night,18,B,VAN EYCK,120.331210191
Night,18,B,VAN BEVER,168.090909091
Night,18,B,VAN BEETHOVEN,126.862637363
Night,18,B,VALDUC,90.816793893
Night,18,B,VAL MARIA,135.893685915
Night,18,B,VAL DES SEIGNEURS,122.343511450
Night,18,B,UZ-VUB,145.044871795
Night,18,B,UZ-PEDIATRIE,137.924107143
Night,18,B,UZ BRUSSEL,138.193452381
Night,18,B,ULB,74.522689076
Night,18,B,UCL SAINT-LUC,125.235955056
Night,18,B,UCCLE-STALLE,82.907975460
Night,18,B,UCCLE SPORT,159.014285714
Night,18,B,UCCLE CALEVOET,154.762886598
Night,18,B,TWYENINCK,115.693939394
Night,18,B,TWEE LEEUWENWEG,120.707317073
Night,18,B,TRONE,95.157101635
Night,18,B,TROIS PERTUIS,113.363636364
Night,18,B,TRITOMAS,159.73
Night,18,B,TRINITE,144.524096386
Night,18,B,TRIANGLE,174.573170732
Night,18,B,TREVES,129.404814004
Night,18,B,TREURENBERG,127
Night,18,B,TREFLES,169.902173913
Night,18,B,TRASSERSWEG,72.620370370
Night,18,B,TRANSVAAL,95.882037534
Night,18,B,TOURNOI,121.327868852
Night,18,B,TOUR ET TAXIS,137.631500743
Night,18,B,TOULOUSE,140.527777778
Night,18,B,TOMBERG,120.185897436
Night,18,B,TIMMERMANS,125.633079848
Night,18,B,THYS,67.768656716
Night,18,B,THYM,100.872180451
Night,18,B,THUMAS,112.406779661
Night,18,B,THIRY-WOLUWE,112.070469799
Night,18,B,THIEFFRY,187.914634146
Night,18,B,TERDELT,107.050251256
Night,18,B,TERCOIGNE,111.722222222
Night,18,B,TAMARIS,118.685714286
Night,18,B,SUEDE,103.769987700
Night,18,B,STRATEGIE,116.737142857
Night,18,B,STOCKEL,108.856060606
Night,18,B,STIJN STREUVELS,117.76
Night,18,B,STIENON,104.464566929
Night,18,B,STEURS,120.855967078
Night,18,B,STEPHENSON,105.588447653
Night,18,B,STATUAIRES,139.483606557
Night,18,B,STATION LOT,112.625
Night,18,B,STADE FALLON,123.125984252
Night,18,B,SQ. DU CENTENAIRE,124.453514739
Night,18,B,SPORTCENTRUM,136.450450450
Night,18,B,SPEECKAERT,79.300546448
Night,18,B,SORENSEN,104.578512397
Night,18,B,SLEGERS,115.568965517
Night,18,B,SIPPELBERG,92.145833333
Night,18,B,SIMPSON,109.490196078
Night,18,B,SIMONIS,100.017915309
Night,18,B,SIBELIUS,61.813278008
Night,18,B,SERRES ROYALES,132.515625
Night,18,B,SERBIE,106.276422764
Night,18,B,SEPT ETOILES,115.071428571
Night,18,B,SCIENCE,89.386331939
Night,18,B,SCHWEITZER,153.725190840
Night,18,B,SCHUMAN,123.421664168
Night,18,B,SCHOONEJANS,137.276785714
Night,18,B,SCHOLA EUROPEA,132.004385965
Night,18,B,SCHEUT,168.931914894
Night,18,B,SCHERDEMAEL,81.187793427
Night,18,B,SCHAERBEEK GARE,135.297297297
Night,18,B,SAVONNERIE,119.403940887
Night,18,B,SAINTE-FAMILLE,116.170454545
Night,18,B,SAINTE-ANNE,63.421052632
Night,18,B,SAINTE-ALLIANCE,152.536
Night,18,B,SAINTE-ALIX,129.947643979
Night,18,B,SAINT-VINCENT,96.163670766
Night,18,B,SAINT-LOUIS,112.277310924
Night,18,B,SAINT-JOSSE,99.793333333
Night,18,B,SAINT-GUIDON,97.246575342
Night,18,B,SAINT-GERY,90.022222222
Night,18,B,SAINT-DENIS,130.892996109
Night,18,B,SAINT-ANTOINE,128.194174757
Night,18,B,SACRE-COEUR,142.144329897
Night,18,B,SABCA,110.575471698
Night,18,B,RUISBROEK CENTRUM,133.134751773
Night,18,B,RUE TRAVERSIERE,117.891089109
Night,18,B,RUE LONGUE,156.977777778
Night,18,B,RUE DE L'OBUS,147.411985019
Night,18,B,RUE AU BOIS,130.979381443
Night,18,B,RTL HOUSE,140.086956522
Night,18,B,ROYALE,78.153800475
Night,18,B,ROUPPE,201.531914894
Night,18,B,ROUGE-CLOITRE,249.333333333
Night,18,B,ROSA PARKS,135.901849218
Night,18,B,ROODENBERG,183.627906977
Night,18,B,ROODEBEEK,103.152309613
Night,18,B,RONCES,202.277777778
Night,18,B,ROI VAINQUEUR,174.347107438
Night,18,B,ROI BAUDOUIN,144.652459016
Night,18,B,ROGIER,127.075500770
Night,18,B,RODIN,69.107142857
Night,18,B,ROCHEFORT,105.978851964
Night,18,B,RIVE GAUCHE,125.352941176
Night,18,B,RIVE DROITE,168.2
Night,18,B,RITTWEGER,173.956140351
Night,18,B,RING 0,175.642857143
Night,18,B,RIETHUISEN,106.704944179
Night,18,B,RIBAUCOURT,145.997368421
Night,18,B,RESISTANCE,98.554054054
Night,18,B,RENIERS,169.933333333
Night,18,B,RENE HENRY,132.090909091
Night,18,B,RENE GOBERT,84.882783883
Night,18,B,RELAIS,77.721590909
Night,18,B,REINE ASTRID,173.588235294
Night,18,B,RAMIER,76.490825688
Night,18,B,RADIUM,98.346268657
Night,18,B,RACING,179.24
Night,18,B,QUETELET,115.223255814
Night,18,B,QUATRE-VENTS,136.540540541
Night,18,B,QUART.ST-BONIFACE,88.180107527
Night,18,B,PTE D'ANDERLECHT,70.313092979
Night,18,B,PRISON,131.088028169
Night,18,B,PRINCE LEOPOLD,153.348314607
Night,18,B,PRINCE DE LIEGE,127.065019506
Night,18,B,PRINCE D'ORANGE,175.583333333
Night,18,B,PRINC. ELISABETH,142.990922844
Night,18,B,PRESSE,123.611627907
Night,18,B,PRES COMMUNS,107.888888889
Night,18,B,POUCHKINE,139.752747253
Night,18,B,PORTE DE NINOVE,167.024038462
Night,18,B,PORTE DE NAMUR,110.360354223
Night,18,B,PORTE DE HAL,95.474654378
Night,18,B,PORTE DE FLANDRE,180.926701571
Night,18,B,PONT ALBERT,159.469696970
Night,18,B,POMMIER,103.575609756
Night,18,B,POGGE,176.742049470
Night,18,B,POELAERT,209.222222222
Night,18,B,PLEIADES,102.021520803
Night,18,B,PLASKY,107.361233480
Night,18,B,PLAINE DES SPORTS,102.363636364
Night,18,B,PLACE SAINT-JOB,161.934837093
Night,18,B,PICARDIE,130.428571429
Night,18,B,PICARD,168.339622642
Night,18,B,PEYO,176.582524272
Night,18,B,PEUPLIERS,102.957040573
Night,18,B,PETITE ILE,148.671428571
Night,18,B,PETIT SABLON,88.220640569
Night,18,B,PETERBOS,118.495833333
Night,18,B,PETER BENOIT,108.843888071
Night,18,B,PERMEKE,125.977987421
Night,18,B,PECHERIES,138.515151515
Night,18,B,PEAGE,114.960172228
Night,18,B,PAVILLONS MEUDON,107.481481481
Night,18,B,PAVILLON,100.030188679
Night,18,B,PAULSEN,101.299019608
Night,18,B,PAUL LEDUC,117.260442260
Night,18,B,PATTON,95.007299270
Night,18,B,PATRIE,119.168855535
Night,18,B,PATHE,166.75
Night,18,B,PASTEUR,174.342657343
Night,18,B,PARC MONNET,114.512544803
Night,18,B,PARC MALOU,126.672566372
Night,18,B,PARC LEOPOLD,121.270175439
Night,18,B,PARC ELISABETH,114.717460317
Night,18,B,PAPENKASTEEL,214.083333333
Night,18,B,PAMPOEL,153.660869565
Night,18,B,PALFIJN,141.411764706
Night,18,B,PALAIS 12,172.995850622
Night,18,B,PAIX,116.003355705
Night,18,B,PAGODES,144.732997481
Night,18,B,PADUWA,97.276948590
Night,18,B,PADDOCK,118.005586592
Night,18,B,OUD KAPELLEKE,132.506044905
Night,18,B,OSSEGHEM,131.013333333
Night,18,B,ORBAN,93.368286445
Night,18,B,OPTIMISME,94.596153846
Night,18,B,OPPEM,86.4
Night,18,B,OPALE,107.355623100
Night,18,B,ONZE NOVEMBRE,165.278008299
Night,18,B,OCEAN ATLANTIQUE,170.476923077
Night,18,B,OBSERVATOIRE,131.494152047
Night,18,B,NOTRE-DAME,100.005405405
Night,18,B,NICOLAY,72.143518519
Night,18,B,NEUBERGER,101.830985915
Night,18,B,NERVIENS,131.617728532
Night,18,B,NEREUS,114.508264463
Night,18,B,NEKKERSDAL,147.963414634
Night,18,B,NEERSTALLE,142.613138686
Night,18,B,NEERPEDE,69.8
Night,18,B,NATATION,136.473282443
Night,18,B,NAPOLEON,166.791666667
Night,18,B,MYSTERE,120.116935484
Night,18,B,MUSEUM,103.373716632
Night,18,B,MUSEE DU TRAM,161.630952381
Night,18,B,MUSEE D'IXELLES,73.069529652
Night,18,B,MOZART,147.670731707
Night,18,B,MOUNIER,112.520958084
Night,18,B,MOUETTES,179.555555556
Night,18,B,MOSTINCK,165.183333333
Night,18,B,MOORTEBEEK,36.960950764
Night,18,B,MOONENS,98.128947368
Night,18,B,MONTJOIE,77.469135802
Night,18,B,MONTGOMERY,119.592760181
Night,18,B,MONTANA,202.021052632
Night,18,B,MONTALD,127.694444444
Night,18,B,MONT KEMMEL,105.920704846
Night,18,B,MONNOYER,171.577922078
Night,18,B,MOMMAERTS,135.612021858
Night,18,B,MOLIERE-LONGCHAMP,121.622680412
Night,18,B,MOENSBERG GARE,165.085714286
Night,18,B,MIROIR,87.178260870
Night,18,B,MIRAVAL,134.079268293
Night,18,B,MINNEMOLEN,124.666666667
Night,18,B,MIDDELWEG,117.323076923
Night,18,B,MICHIELS,87.54
Night,18,B,MICHEL-ANGE,123.664179104
Night,18,B,MEYLEMEERSCH,179.030927835
Night,18,B,MEUDON,116.230891720
Night,18,B,MERTENS,134.629310345
Night,18,B,MERODE,113.942350333
Night,18,B,MERCURE,153.657458564
Night,18,B,MERCHTEM,149.75625
Night,18,B,MERCATOR,138.493055556
Night,18,B,MELARD,114
Night,18,B,MEISER,124.938025210
Night,18,B,MEIR,92.731981982
Night,18,B,MAX-PLASKY,79.921739130
Night,18,B,MAX WALLER,135.411985019
Night,18,B,MATISSE,101.539682540
Night,18,B,MASUI,104.062240664
Night,18,B,MARTIN LUTH. KING,158.463768116
Night,18,B,MARMOTTE,128.903225806
Night,18,B,MARLY,134.705882353
Night,18,B,MARIE-CHRISTINE,98.549295775
Night,18,B,MARIE DEPAGE,194.818181818
Night,18,B,MARIE CURIE,148.745762712
Night,18,B,MARICOLLES,101.445783133
Night,18,B,MARGUERITE,103.237113402
Night,18,B,MAREYDE,148.266272189
Night,18,B,MARCEL THIRY,115.126329787
Night,18,B,MANOIR D'ANJOU,132.882352941
Night,18,B,MANNEKEN-PIS,181.390532544
Night,18,B,MALIBRAN,113.125252525
Night,18,B,MAISON D'ERASME,147.542553191
Night,18,B,MAI,88.113821138
Night,18,B,MAES,98.734627832
Night,18,B,MAELBEEK,128.017094017
Night,18,B,MADOU,102.948640483
Night,18,B,MACHTENS,99.425396825
Night,18,B,MA CAMPAGNE,143.159090909
Night,18,B,LUXEMBOURG,134.569812655
Night,18,B,LUTHER,108.662790698
Night,18,B,LOYAUTE,130.817857143
Night,18,B,LOWET,105.087227414
Night,18,B,LOUTRIER,195.837837838
Night,18,B,LOUISE,211.507798960
Night,18,B,LOUIS MARCELIS,129
Night,18,B,LOUIS HAP,179.139423077
Night,18,B,LOUIS BERTRAND,109.425414365
Night,18,B,LOT STATION,76.447619048
Night,18,B,LORGE,166.082539683
Night,18,B,LONGCHAMP,98.785488959
Night,18,B,LONG BONNIER,139.240847784
Night,18,B,LOISIRS,120.381615599
Night,18,B,LIVINGSTONE,137.007462687
Night,18,B,LIVERPOOL,67.346835443
Night,18,B,LIBERTE,80.941176471
Night,18,B,LEVURE,146.040816327
Night,18,B,LEVIE,84.553008596
Night,18,B,LES 3 TILLEULS,97.044280443
Night,18,B,LEROY,107.548717949
Night,18,B,LEPOUTRE,155.332015810
Night,18,B,LEOPOLD III,99.736401674
Night,18,B,LEOPOLD I,132.638489209
Night,18,B,LENNEKE MARE,125.613861386
Night,18,B,LEMAN,121.462264151
Night,18,B,LEKAERTS,96.800970874
Night,18,B,LE ROUX,147.682634731
Night,18,B,LATINIS,97.972027972
Night,18,B,LANGEVELD,141.392045455
Night,18,B,LAINE,105.152647975
Night,18,B,LABEUR,120.981132075
Night,18,B,LA CHASSE,140.47
Night,18,B,KURTH,105.697115385
Night,18,B,KRUIPWEG,116.736607143
Night,18,B,KRAAINEM-SHOPPING,137.095238095
Night,18,B,KRAAINEM,91.872611465
Night,18,B,KONKEL,97.845197740
Night,18,B,KEYM,110.785843920
Night,18,B,KERK VILVOORDE,136.938650307
Night,18,B,KERK RUISBROEK,126.991329480
Night,18,B,KELLE,134.994652406
Night,18,B,KATTENBERG,143.675675676
Night,18,B,KARREVELD,132.988
Night,18,B,KAREL BOGAERD,128.269230769
Night,18,B,KAPEL RUISBROEK,137.759124088
Night,18,B,JUPITER,119.192307692
Night,18,B,JULES CESAR,137.108695652
Night,18,B,JULES BORDET,83.715555556
Night,18,B,JOURDAN,135.794230769
Night,18,B,JOSEPH BAECK,119.545833333
Night,18,B,JOSAPHAT,94.226351351
Night,18,B,JORDAEN,135.883333333
Night,18,B,JEU DE BALLE,101.127090301
Night,18,B,JESPERS,88.167259786
Night,18,B,JEANNE HERREMAN,182.448275862
Night,18,B,JEANNE,88.257763975
Night,18,B,JARDIN MASSART,221.625
Night,18,B,JAMBLINNE DE MEUX,117.942213516
Night,18,B,JAKOB SMITS,102.184210526
Night,18,B,JACQUES BREL,172.886363636
Night,18,B,JACOBS FONTAINE,159.155844156
Night,18,B,INVALIDES,252.043478261
Night,18,B,INTERNATIONAL,138.155844156
Night,18,B,INTERNAT. SCHOOL,171.4
Night,18,B,IMPRIMERIE,106.375
Night,18,B,ILE SAINTE-HELENE,102.045977011
Night,18,B,IDALIE,91.783532537
Night,18,B,ICHEC,108.525139665
Night,18,B,HYMANS,88.371323529
Night,18,B,HUNDERENVELD,113.839449541
Night,18,B,HUMANITE,115.285714286
Night,18,B,HUIT HEURES,150.607594937
Night,18,B,HUART-HAMOIR,133.369565217
Night,18,B,HOUZEAU,153.378672470
Night,18,B,HOUWAERT,131.741324921
Night,18,B,HOSPICES,152.697674419
Night,18,B,HOPITAL BRUGMANN,123.376068376
Night,18,B,HOPITAL BRACOPS,106.955357143
Night,18,B,HOP.STE-ELISABETH,195.517441860
Night,18,B,HOP. SAINT-PIERRE,118.183206107
Night,18,B,HOP. MILITAIRE,95.280920422
Night,18,B,HOP. ETT.-IXELLES,68
Night,18,B,HOP. DES ENFANTS,134.368421053
Night,18,B,HOOGBOSCH,100.548022599
Night,18,B,HOMBORCH,162.481586402
Night,18,B,HOF TER MUSSCHEN,112.959830867
Night,18,B,HOF TEN BERG,68.594069530
Night,18,B,HOEDEMAEKERS,107.174193548
Night,18,B,HEYSEL,158.047206166
Night,18,B,HEYDENBERG,91.373368146
Night,18,B,HET VEROOST,92.349112426
Night,18,B,HERRMANN-DEBROUX,157.005747126
Night,18,B,HEROS,131.822412156
Night,18,B,HERNALSTEEN,113.5
Night,18,B,HERMES,156.674418605
Night,18,B,HERMAN,208.269230769
Night,18,B,HELLEVELT,155.153374233
Night,18,B,HELDENPLEIN,132.633802817
Night,18,B,HEILIGENBORRE,72.263473054
Night,18,B,HEEMBEEK,96.254059217
Night,18,B,HAREN,108.384488449
Night,18,B,HANSSENSPARK,128.296875
Night,18,B,HANNETONS,175.752475248
Night,18,B,HANKAR,113.265625
Night,18,B,GUTENBERG,97.535714286
Night,18,B,GULLEDELLE,121.541899441
Night,18,B,GUILLAUME,124.855524079
Night,18,B,GUILL. DE GREEF,142.394160584
Night,18,B,GUI,167.343971631
Night,18,B,GUEUX,113.184981685
Night,18,B,GROELSTVELD,149.865384615
Night,18,B,GRIOTTES,186.901408451
Night,18,B,GRAND-PLACE,102.005917160
Night,18,B,GRAND SABLON,98.211165049
Night,18,B,GOSSART,88.655913978
Night,18,B,GLOBE,172.490196078
Night,18,B,GLIBERT,56.080799305
Night,18,B,GILSON,140.063909774
Night,18,B,GERSIS,114.533333333
Night,18,B,GERMOIR,69.533333333
Night,18,B,GERGEL,169.333333333
Night,18,B,GEORGES HENRI,115.970108696
Night,18,B,GEORGES BRUGMANN,163.426415094
Night,18,B,GEO BERNIER,69.290613718
Night,18,B,GENOT,147.136054422
Night,18,B,GENEVE,125.886597938
Night,18,B,GEEFS,223.1875
Night,18,B,GAZELLE,175.872659176
Night,18,B,GAULOIS,102.984581498
Night,18,B,GATTI DE GAMOND,107.324675325
Night,18,B,GARE FOREST-EST,121.823960880
Night,18,B,GARE DU NORD,121.198658843
Night,18,B,GARE DU MIDI,132.587703436
Night,18,B,GARE DE SAINT-JOB,164.107456140
Night,18,B,GARE DE LINKEBEEK,166.973684211
Night,18,B,GARE DE L'OUEST,138.384879725
Night,18,B,GARE DE JETTE,161.649122807
Night,18,B,GARE DE HAREN-SUD,109.831050228
Night,18,B,GARE DE BOCKSTAEL,131.610486891
Night,18,B,GARE DE BERCHEM,114.298387097
Night,18,B,GARE D'EVERE,129.595238095
Night,18,B,GARE CENTRALE,125.466606903
Night,18,B,GARDON,108.741935484
Night,18,B,GANSHOREN-SPORT,99.364197531
Night,18,B,FUTAIE,180.582608696
Night,18,B,FUSS,118.540322581
Night,18,B,FRUITS,128.583180987
Night,18,B,FROISSART,135.730263158
Night,18,B,FRANS HALS,168.203252033
Night,18,B,FRANS COURTENS,113.886297376
Night,18,B,FRAITEUR,80.968
Night,18,B,FORUM,161.652046784
Night,18,B,FORT-JACO,172.761904762
Night,18,B,FORESTOISE,145.914285714
Night,18,B,FORESTERIE,147.866666667
Night,18,B,FOREST NATIONAL,148.649214660
Night,18,B,FOREST CENTRE,133.427258806
Night,18,B,FOREST (BERVOETS),92.644067797
Night,18,B,FONSON,112.396551724
Night,18,B,FLORIDE,120.349295775
Night,18,B,FLAGEY,103.084112150
Night,18,B,FIRMIN LECHARLIER,177.360424028
Night,18,B,FEVRIER,100.934640523
Night,18,B,FETIS,114.927536232
Night,18,B,FERNAND LEGER,99.206730769
Night,18,B,FERNAND COCQ,90.638242894
Night,18,B,FERME NOS PILIFS,120.960167715
Night,18,B,FAUCONNERIE,68.300699301
Night,18,B,EVERE SHOPPING,124.6
Night,18,B,EUGENE TOUSSAINT,147.857142857
Night,18,B,ETTERBEEK GARE,70.898305085
Night,18,B,ETANGS NOIRS,127.950059453
Night,18,B,ETANGS D'IXELLES,72.643356643
Night,18,B,ETANGS BOITSFORT,169.190476190
Night,18,B,ETANGS,115.823798627
Night,18,B,ESPLANADE,168.767605634
Night,18,B,ERNEST LAUDE,134
Night,18,B,ERASME,178.093333333
Night,18,B,EQUIPAGES,88.090909091
Night,18,B,ENTREPOT,130.036175711
Night,18,B,ENNEPETAL,122.703296703
Night,18,B,ENGELAND,165.756653992
Night,18,B,EMILE DELVA,128.710691824
Night,18,B,ELOY,167.543478261
Night,18,B,ELEPHANT,185.837837838
Night,18,B,ELBERS,90.659793814
Night,18,B,EGLISE ST-JULIEN,113.611570248
Night,18,B,EGIDE VAN OPHEM,158.475609756
Night,18,B,EGGERGAT,168.934426230
Night,18,B,EENENS,113.177777778
Night,18,B,EDDY MERCKX,151.866666667
Night,18,B,DUYSBURGH,152.446153846
Night,18,B,DUNETTE,129.842741935
Night,18,B,DUNANT,124.362068966
Night,18,B,DUDEN,120.238095238
Night,18,B,DUCHESSE BRABANT,159.357142857
Night,18,B,DUBOIS,115.019867550
Night,18,B,DROSSART,176.833333333
Night,18,B,DROGENBOS-SHOP.,148.008064516
Night,18,B,DRIES,204.494845361
Night,18,B,DREVE DE NIVELLES,162.394736842
Night,18,B,DOUVRES,94.886792453
Night,18,B,DORENT,163.833333333
Night,18,B,DON BOSCO,118.362204724
Night,18,B,DOMAINE,111.188976378
Night,18,B,DOCKS BRUXSEL,170.589915966
Night,18,B,DIVIN SAUVEUR,145.77
Night,18,B,DIRECTOIRE,172.005
Night,18,B,DIGUE DU CANAL,92.567415730
Night,18,B,DIEUDONNE LEFEVRE,139.0625
Night,18,B,DIELEGHEM,134.863636364
Night,18,B,DIEGEMSTRAAT,180.666666667
Night,18,B,DIAMANT,121.586446568
Night,18,B,DIABOLO,128.84
Night,18,B,DIABLOTINS,97.344
Night,18,B,DEUX GARES,141.596774194
Night,18,B,DEUX CHAUSSEES,168.516483516
Night,18,B,DESTOUVELLES,98.026315789
Night,18,B,DEPORTES,117.689655172
Night,18,B,DEMINEURS,161.424778761
Night,18,B,DEMEY,173.152777778
Night,18,B,DELTA,111.920289855
Night,18,B,DELPORTE,73.527675277
Night,18,B,DELHOVE,135.768041237
Night,18,B,DELACROIX,157.041522491
Night,18,B,DEGROOFF,116.347457627
Night,18,B,DECROLY,74.885245902
Night,18,B,DEBUSSY,148.368852459
Night,18,B,DE WANSIJN,155.969230769
Night,18,B,DE WAND,138.191394659
Night,18,B,DE VILLEGAS,163.231343284
Night,18,B,DE LOMBAERDE,116.935483871
Night,18,B,DE LINDE,84.324137931
Night,18,B,DE HEYN,140.799295775
Night,18,B,DE BROUCKERE,119.675092937
Night,18,B,DE BEJAR,133.336283186
Night,18,B,DANSAERT,202.243346008
Night,18,B,DAILLY,122
Night,18,B,DA VINCI,100.294334975
Night,18,B,CUREGHEM,68.856209150
Night,18,B,CROSSING,139.625954198
Night,18,B,CROIX DE GUERRE,137.222602740
Night,18,B,CROCQ,144.414043584
Night,18,B,CRAETBOS,119.794258373
Night,18,B,CPAS GANSHOREN,103.830601093
Night,18,B,COTEAUX,168.373219373
Night,18,B,CORTENBACH,107.694915254
Night,18,B,CONSCIENCE,107.006896552
Night,18,B,CONDOR,114.921232877
Night,18,B,COMTE DE FLANDRE,161.375565611
Night,18,B,COMHAIRE,32
Night,18,B,COLONEL BOURG,119.864122137
Night,18,B,COLOMBOPHILES,160.236363636
Night,18,B,COLLEGE ST-PIERRE,188.553672316
Night,18,B,COLLEGE S.-COEUR,82.942731278
Night,18,B,COLIGNON,167.336666667
Night,18,B,COGHEN,172.818181818
Night,18,B,CLOVIS,99.606896552
Night,18,B,CLINIQUES-UCL,115.471204188
Night,18,B,CLESSE,164.046511628
Night,18,B,CLEMENCEAU,61.073170732
Night,18,B,CLEMENCE EVERARD,115.146579805
Night,18,B,CLAYS,120.278195489
Night,18,B,CLAESSENS,82.75
Night,18,B,CIMETIERES,100.649214660
Night,18,B,CIM. DE MOLENBEEK,99.455337691
Night,18,B,CIM. DE JETTE,142.568047337
Night,18,B,CIM. DE BRUXELLES,90.764484575
Night,18,B,CIM. D'IXELLES,79.274004684
Night,18,B,CICERON,121.246153846
Night,18,B,CHOPIN,101.628048780
Night,18,B,CHIREC,88.894915254
Night,18,B,CHIEN VERT,155.546153846
Night,18,B,CHEVALERIE,125.972413793
Night,18,B,CHENAIE,155.053097345
Night,18,B,CHEMIN VERT,80.591715976
Night,18,B,CHEMIN DE FER,158.088
Night,18,B,CHAZAL,99.634146341
Night,18,B,CHAUMONTEL,156.075949367
Night,18,B,CHASSEURS ARDEN.,132.478747204
Night,18,B,CHARROI,112.388811189
Night,18,B,CHARMILLE,106.300589391
Night,18,B,CHAPELLE,98.469314079
Night,18,B,CHANT D'OISEAU,155.4
Night,18,B,CESAR DE PAEPE,87.229885057
Night,18,B,CERISAIE,68.587628866
Night,18,B,CERIA,214.359026369
Night,18,B,CERES,173.672131148
Night,18,B,CAVELL,165.791808874
Night,18,B,CARREFOUR STALLE,137.380952381
Night,18,B,CARLI,151.25
Night,18,B,CARENE,113.211928934
Night,18,B,CAPRICORNE,128.7
Night,18,B,CANDRIES,106.391304348
Night,18,B,CAMPUS CERIA,190.130081301
Night,18,B,CALYPSO 2000,99.758064516
Night,18,B,CABRIS,205.07
Night,18,B,BUYL,72.526054591
Night,18,B,BUEDTS,106.840909091
Night,18,B,BUDA,195.661855670
Night,18,B,BUANDERIE,70.377049180
Night,18,B,BRUSSELS AIRPORT,80.114503817
Night,18,B,BRUNARD,164.392592593
Night,18,B,BROEREN,98.950617284
Night,18,B,BROEK,203.5
Night,18,B,BRILLANT,106.136842105
